6.334631, 5.553551, 4.000079
6.286321, 5.523190, 4.000081
6.238010, 5.490051, 4.000083
6.189700, 5.454134, 4.000086
6.141390, 5.415440, 4.000088
6.093080, 5.373967, 4.000091
6.044769, 5.329717, 4.000093
5.996459, 5.282690, 4.000095
5.948149, 5.232884, 4.000098
5.899838, 5.180301, 4.000100
5.851528, 5.124939, 4.000103
5.803218, 5.066801, 4.000105
5.754908, 5.005884, 4.000107
5.706597, 4.942189, 4.000110
5.658287, 4.875717, 4.000112
5.609977, 4.806467, 4.000114
5.561666, 4.734439, 4.000117
5.513356, 4.659634, 4.000119
5.465046, 4.582050, 4.000122
5.416736, 4.501689, 4.000124
5.368425, 4.418550, 4.000126
5.320115, 4.332633, 4.000129
5.271805, 4.243939, 4.000131
5.223495, 4.152467, 4.000134
5.175184, 4.058217, 4.000136
5.126874, 3.961189, 4.000138
5.039618, 3.974997, 4.000108
4.954166, 3.986684, 4.000127
4.868715, 3.995593, 4.000146
4.783264, 4.001724, 4.000165
4.697813, 4.005078, 4.000184
4.612362, 4.005654, 4.000203
4.526911, 4.003452, 4.000222
4.441460, 3.998472, 4.000241
4.356009, 3.990715, 4.000260
4.270557, 3.980180, 4.000279
4.185106, 3.966867, 4.000299
4.099655, 3.950776, 4.000318
4.014204, 3.931908, 4.000337
3.928753, 3.910261, 4.000356
3.843302, 3.885837, 4.000375
3.757851, 3.858635, 4.000394
3.672400, 3.828656, 4.000413
3.586948, 3.795899, 4.000432
3.501497, 3.760364, 4.000451
3.416046, 3.722051, 4.000470
3.330595, 3.680960, 4.000489
3.245144, 3.637091, 4.000508
3.159693, 3.590445, 4.000527
3.074242, 3.541021, 4.000546
2.988791, 3.488819, 4.000566
2.903339, 3.433840, 4.000585
2.817888, 3.376082, 4.000604
2.732437, 3.315547, 4.000623
2.646986, 3.252234, 4.000642
2.561535, 3.186143, 4.000661
2.476084, 3.117275, 4.000680
2.390633, 3.045629, 4.000699
2.305182, 2.971205, 4.000718
2.207891, 2.953190, 4.000684
2.117880, 2.935047, 4.000830
2.027869, 2.914126, 4.000975
1.937858, 2.890428, 4.001121
1.847848, 2.863952, 4.001266
1.757837, 2.834698, 4.001411
1.667826, 2.802666, 4.001557
1.577815, 2.767856, 4.001702
1.487805, 2.730269, 4.001848
1.397794, 2.689904, 4.001993
1.307783, 2.646761, 4.002139
1.217772, 2.600840, 4.002284
1.127762, 2.552142, 4.002429
1.031019, 2.511425, 4.002469
0.934045, 2.471017, 4.002500
0.835548, 2.434975, 4.002519
0.736386, 2.396472, 4.002537
0.636944, 2.361365, 4.002546
0.538426, 2.324327, 4.002547
0.438451, 2.288516, 4.002533
0.338389, 2.251519, 4.002521
0.237826, 2.215199, 4.002511
0.137046, 2.178236, 4.002508
0.035848, 2.141541, 4.002504
-0.065615, 2.104473, 4.002501
-0.167454, 2.067475, 4.002500
-0.269593, 2.030231, 4.002498
-0.371547, 2.018250, 4.002497
-0.473203, 2.005870, 4.002495
-0.572944, 2.006067, 4.002492
-0.671183, 2.003486, 4.002490
-0.770544, 2.001265, 4.002486
-0.869305, 2.001088, 4.002483
-0.967821, 2.000085, 4.002481
-1.065809, 2.000494, 4.002478
-1.163565, 2.000001, 4.002475
-1.260881, 2.000242, 4.002473
-1.357908, 2.000001, 4.002470
-1.454544, 2.000118, 4.002467
-1.550861, 1.999999, 4.002464
-1.646808, 2.000056, 4.002461
-1.742422, 2.000001, 4.002459
-1.837677, 2.000028, 4.002456
-1.932592, 1.999998, 4.002453
-2.027154, 2.000013, 4.002450
-2.121372, 2.000000, 4.002448
-2.215239, 2.000006, 4.002445
-2.308760, 2.000001, 4.002442
-2.401933, 1.999999, 4.002439
-2.494758, 2.000000, 4.002436
-2.587235, 2.000000, 4.002433
-2.679366, 1.999998, 4.002431
-2.771148, 1.999999, 4.002429
-2.862582, 1.999999, 4.002426
-2.953669, 1.999999, 4.002424
-3.044409, 1.999998, 4.002421
-3.134801, 1.999999, 4.002419
-3.224845, 1.999998, 4.002417
-3.314542, 1.999999, 4.002414
-3.403891, 1.999999, 4.002412
-3.492893, 2.000000, 4.002409
-3.581547, 2.000000, 4.002407
-3.669853, 1.999999, 4.002405
-3.757812, 1.999999, 4.002402
-3.845424, 1.999999, 4.002400
-3.932686, 2.000001, 4.002398
-4.019600, 1.999999, 4.002395
-4.106167, 1.999998, 4.002393
-4.192385, 1.999996, 4.002390
-4.278254, 1.999996, 4.002388
-4.363775, 1.999995, 4.002386
-4.448949, 1.999995, 4.002383
-4.533772, 1.999994, 4.002381
-4.618248, 1.999995, 4.002378
-4.702375, 1.999997, 4.002376
-4.786154, 1.999996, 4.002374
-4.869583, 1.999996, 4.002371
-4.952664, 1.999996, 4.002369
-5.035398, 1.999997, 4.002367
-5.117784, 1.999998, 4.002364
-5.199819, 1.999998, 4.002362
-5.281508, 1.999998, 4.002359
-5.362849, 1.999996, 4.002357
-5.443842, 1.999999, 4.002356
-5.524489, 1.999998, 4.002354
-5.604786, 2.000000, 4.002351
-5.684734, 2.000000, 4.002349
-5.764334, 2.000000, 4.002347
-5.843587, 2.000001, 4.002345
-5.922492, 2.000000, 4.002342
-6.001047, 1.999999, 4.002340
-6.079255, 2.000000, 4.002337
-6.157115, 1.999999, 4.002336
-6.234629, 2.000000, 4.002334
-6.311796, 1.999999, 4.002332
-6.388615, 1.999998, 4.002329
-6.465086, 1.999999, 4.002327
-6.541210, 1.999998, 4.002325
-6.616985, 1.999998, 4.002323
-6.692412, 1.999999, 4.002321
-6.767491, 1.999999, 4.002319
-6.842222, 2.000000, 4.002317
-6.916606, 2.000000, 4.002315
-6.990641, 2.000000, 4.002313
-7.064329, 1.999999, 4.002311
-7.137668, 1.999999, 4.002309
-7.210660, 1.999999, 4.002307
-7.283303, 2.000001, 4.002305
-7.355600, 2.000000, 4.002303
-7.427550, 1.999997, 4.002301
-7.499151, 1.999998, 4.002299
-7.570404, 1.999998, 4.002297
-7.641308, 1.999999, 4.002295
-7.711866, 1.999998, 4.002293
-7.782077, 1.999998, 4.002291
-7.851938, 1.999997, 4.002289
-7.921453, 1.999997, 4.002287
-7.990620, 1.999998, 4.002286
-8.059440, 2.000000, 4.002284
-8.127911, 2.000000, 4.002282
-8.196035, 1.999999, 4.002280
-8.263812, 1.999998, 4.002279
-8.331242, 1.999998, 4.002277
-8.398325, 1.999998, 4.002276
-8.465060, 1.999998, 4.002274
-8.531446, 1.999999, 4.002272
-8.597486, 1.999999, 4.002270
-8.663179, 1.999998, 4.002269
-8.728525, 1.999999, 4.002267
-8.793524, 1.999999, 4.002266
-8.858175, 1.999998, 4.002264
-8.922480, 1.999999, 4.002263
-8.986437, 1.999999, 4.002262
-9.050047, 2.000002, 4.002260
-9.113311, 2.000000, 4.002259
-9.176228, 2.000000, 4.002257
-9.238797, 2.000000, 4.002256
-9.301020, 2.000000, 4.002254
-9.362895, 1.999999, 4.002253
-9.424423, 1.999999, 4.002251
-9.485604, 2.000000, 4.002249
-9.546438, 1.999999, 4.002248
-9.606925, 2.000000, 4.002247
-9.667065, 2.000000, 4.002245
-9.726857, 1.999999, 4.002244
-9.786301, 1.999999, 4.002242
-9.845395, 2.000000, 4.002240
-9.904143, 2.000000, 4.002239
-9.962544, 2.000001, 4.002237
-10.020597, 2.000000, 4.002235
-10.078303, 2.000000, 4.002234
-10.135660, 2.000001, 4.002233
-10.192671, 1.999999, 4.002231
-10.249333, 2.000002, 4.002230
-10.305650, 2.000001, 4.002229
-10.361619, 1.999999, 4.002228
-10.417240, 2.000001, 4.002226
-10.472513, 2.000000, 4.002225
-10.527438, 2.000000, 4.002223
-10.582016, 2.000001, 4.002223
-10.636248, 2.000001, 4.002221
-10.690131, 2.000000, 4.002219
-10.743667, 2.000000, 4.002217
-10.796856, 1.999999, 4.002217
-10.849698, 1.999999, 4.002214
-10.902193, 1.999999, 4.002213
-10.954339, 1.999999, 4.002212
-11.006139, 2.000000, 4.002211
-11.057591, 2.000000, 4.002210
-11.108698, 1.999999, 4.002209
-11.159457, 2.000000, 4.002207
-11.209869, 1.999998, 4.002207
-11.259935, 1.999999, 4.002206
-11.309654, 2.000000, 4.002205
-11.359027, 2.000000, 4.002204
-11.408052, 1.999999, 4.002203
-11.456731, 1.999999, 4.002203
-11.505063, 1.999999, 4.002202
-11.553048, 1.999999, 4.002202
-11.600686, 1.999999, 4.002199
-11.647977, 1.999999, 4.002199
-11.694920, 2.000000, 4.002197
-11.741513, 2.000000, 4.002197
-11.787761, 2.000000, 4.002195
-11.833661, 1.999999, 4.002195
-11.879214, 2.000000, 4.002194
-11.924420, 2.000000, 4.002194
-11.969279, 1.999999, 4.002192
-12.013792, 1.999999, 4.002194
-12.057958, 1.999999, 4.002188
-12.101891, 1.999999, 4.002189
-12.145360, 2.000000, 4.002188
-12.188481, 2.000000, 4.002186
-12.231255, 2.000000, 4.002185
-12.273681, 1.999999, 4.002184
-12.315753, 2.000000, 4.002182
-12.357477, 2.000001, 4.002187
-12.398835, 2.000000, 4.002196
-12.440126, 2.000000, 4.002193
-12.480749, 2.000000, 4.002192
-12.521025, 1.999999, 4.002195
-12.560909, 2.000000, 4.002203
-12.600797, 2.000000, 4.002204
-12.639929, 2.000000, 4.002204
-12.678662, 2.000000, 4.002207
-12.717039, 2.000000, 4.002207
-12.755055, 2.000000, 4.002205
-12.792725, 2.000000, 4.002203
-12.830048, 1.999999, 4.002202
-12.866941, 1.999999, 4.002198
-12.903454, 1.999999, 4.002213
-12.939960, 1.999998, 4.002204
-12.975685, 1.999999, 4.002200
-13.010963, 1.999999, 4.002197
-13.045787, 1.999999, 4.002195
-13.080201, 1.999999, 4.002209
-13.114456, 1.999999, 4.002209
-13.148178, 1.999999, 4.002208
-13.181553, 1.999999, 4.002207
-13.214581, 1.999998, 4.002206
-13.247260, 1.999998, 4.002204
-13.279593, 1.999999, 4.002203
-13.311579, 2.000000, 4.002201
-13.343219, 2.000000, 4.002199
-13.374513, 1.999999, 4.002197
-13.405460, 2.000000, 4.002195
-13.436062, 2.000000, 4.002193
-13.466317, 2.000000, 4.002191
-13.496226, 2.000000, 4.002189
-13.525790, 2.000000, 4.002187
-13.555008, 2.000000, 4.002185
-13.583879, 2.000000, 4.002183
-13.612405, 2.000000, 4.002182
-13.640584, 1.999999, 4.002180
-13.668417, 2.000000, 4.002178
-13.695904, 2.000000, 4.002177
-13.723044, 2.000000, 4.002175
-13.749839, 2.000000, 4.002174
-13.776287, 2.000000, 4.002172
-13.802389, 2.000000, 4.002171
-13.828146, 2.000000, 4.002170
-13.853557, 2.000000, 4.002168
-13.878621, 2.000000, 4.002167
-13.903339, 2.000000, 4.002165
-13.927711, 2.000000, 4.002164
-13.951737, 2.000000, 4.002162
-13.975417, 2.000000, 4.002161
-13.998751, 2.000000, 4.002160
-14.021738, 2.000000, 4.002158
-14.044380, 2.000000, 4.002157
-14.066676, 2.000000, 4.002155
-14.088626, 2.000000, 4.002154
-14.110229, 2.000000, 4.002152
-14.131487, 2.000000, 4.002151
-14.152398, 2.000000, 4.002150
-14.172963, 2.000000, 4.002148
-14.193182, 2.000000, 4.002147
-14.213055, 2.000000, 4.002145
-14.232581, 2.000000, 4.002144
-14.251762, 2.000000, 4.002142
-14.270597, 2.000000, 4.002141
-14.289085, 2.000000, 4.002140
-14.307228, 2.000000, 4.002138
-14.325025, 2.000000, 4.002137
-14.342475, 2.000000, 4.002135
-14.359579, 2.000000, 4.002134
-14.376337, 2.000000, 4.002132
-14.392749, 2.000000, 4.002131
-14.408814, 2.000000, 4.002130
-14.424534, 2.000000, 4.002128
-14.439908, 2.000000, 4.002127
-14.454936, 2.000000, 4.002125
-14.469618, 2.000000, 4.002124
-14.483953, 2.000000, 4.002122
-14.497943, 2.000000, 4.002120
-14.511586, 2.000000, 4.002118
-14.524883, 2.000000, 4.002116
-14.537834, 1.999999, 4.002114
-14.550439, 2.000000, 4.002112
-14.562697, 2.000000, 4.002110
-14.574610, 2.000000, 4.002109
-14.586177, 2.000000, 4.002107
-14.597398, 2.000000, 4.002105
-14.608273, 2.000000, 4.002103
-14.618801, 2.000000, 4.002101
-14.628983, 2.000000, 4.002099
-14.638820, 2.000000, 4.002097
-14.648310, 2.000000, 4.002095
-14.657454, 2.000000, 4.002093
-14.666251, 2.000000, 4.002091
-14.674703, 2.000000, 4.002090
-14.682808, 2.000000, 4.002088
-14.690568, 2.000000, 4.002086
-14.697982, 2.000000, 4.002084
-14.705050, 2.000000, 4.002082
-14.711771, 2.000000, 4.002080
-14.718146, 2.000000, 4.002078
-14.724175, 2.000000, 4.002076
-14.729858, 2.000000, 4.002074
-14.735195, 2.000000, 4.002072
-14.740187, 2.000000, 4.002070
-14.744832, 2.000000, 4.002069
-14.749131, 2.000000, 4.002067
-14.753084, 2.000000, 4.002065
-14.756691, 2.000000, 4.002063
-14.759952, 2.000000, 4.002061
-14.762866, 2.000000, 4.002059
-14.765434, 2.000000, 4.002057
-14.767656, 2.000000, 4.002055
-14.769532, 2.000000, 4.002053
-14.771063, 2.000000, 4.002051
-14.772247, 2.000000, 4.002049
-14.773086, 2.000000, 4.002048
-14.773578, 2.000000, 4.002046
-14.773724, 2.000000, 4.002044
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002041
-14.773730, 2.000000, 4.002041
-14.773730, 2.000000, 4.002040
-14.773730, 2.000000, 4.002040
-14.773730, 2.000000, 4.002039
-14.773730, 2.000000, 4.002039
-14.773730, 2.000000, 4.002038
-14.773730, 2.000000, 4.002038
-14.773730, 2.000000, 4.002038
-14.773730, 2.000000, 4.002037
-14.773730, 2.000000, 4.002037
-14.773730, 2.000000, 4.002036
-14.773730, 2.000000, 4.002036
-14.773730, 2.000000, 4.002035
-14.773730, 2.000000, 4.002035
-14.773730, 2.000000, 4.002034
-14.773730, 2.000000, 4.002034
-14.773730, 2.000000, 4.002033
-14.773730, 2.000000, 4.002033
-14.773730, 2.000000, 4.002032
-14.773730, 2.000000, 4.002032
-14.773730, 2.000000, 4.002031
-14.773730, 2.000000, 4.002031
-14.773730, 2.000000, 4.002030
-14.773730, 2.000000, 4.002030
-14.773730, 2.000000, 4.002029
-14.773730, 2.000000, 4.002029
-14.773730, 2.000000, 4.002028
-14.773730, 2.000000, 4.002028
-14.773730, 2.000000, 4.002028
-14.773730, 2.000000, 4.002027
-14.773730, 2.000000, 4.002027
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002026
-14.773730, 2.000000, 4.002027
-14.773730, 2.000000, 4.002027
-14.773730, 2.000000, 4.002028
-14.773730, 2.000000, 4.002028
-14.773730, 2.000000, 4.002028
-14.773730, 2.000000, 4.002029
-14.773730, 2.000000, 4.002029
-14.773730, 2.000000, 4.002030
-14.773730, 2.000000, 4.002030
-14.773730, 2.000000, 4.002031
-14.773730, 2.000000, 4.002031
-14.773730, 2.000000, 4.002032
-14.773730, 2.000000, 4.002032
-14.773730, 2.000000, 4.002033
-14.773730, 2.000000, 4.002033
-14.773730, 2.000000, 4.002034
-14.773730, 2.000000, 4.002034
-14.773730, 2.000000, 4.002035
-14.773730, 2.000000, 4.002035
-14.773730, 2.000000, 4.002036
-14.773730, 2.000000, 4.002036
-14.773730, 2.000000, 4.002037
-14.773730, 2.000000, 4.002037
-14.773730, 2.000000, 4.002038
-14.773730, 2.000000, 4.002038
-14.773730, 2.000000, 4.002038
-14.773730, 2.000000, 4.002039
-14.773730, 2.000000, 4.002039
-14.773730, 2.000000, 4.002040
-14.773730, 2.000000, 4.002040
-14.773730, 2.000000, 4.002041
-14.773730, 2.000000, 4.002041
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002043
-14.773730, 2.000000, 4.002042
-14.773730, 2.000000, 4.002042
